k.Name,Description,d.Rate,foo0,foo1,foo2,foo3,foo4,foo5,foo6,foo7
shield_272,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_273,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_274,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_275,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_276,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_277,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_278,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_279,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_280,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_281,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_282,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_283,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_284,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_285,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_286,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_287,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_288,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_289,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_290,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_291,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_292,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_293,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_294,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_295,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_296,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_297,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_298,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_299,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_300,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_301,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_302,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_303,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_304,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_305,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_306,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_307,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_308,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_309,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_310,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_311,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_312,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_313,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_314,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_315,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_316,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_317,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_318,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_319,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_320,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_321,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_322,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_323,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_324,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_325,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_326,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_327,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_328,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_329,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_330,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_331,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_332,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_333,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_334,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_335,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_336,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_337,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_338,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_339,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_340,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_341,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_342,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_343,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_344,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_345,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_346,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_347,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_348,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_349,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_350,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_351,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_352,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_353,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_354,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_355,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_356,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_357,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_358,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_359,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_360,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_361,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_362,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_363,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_364,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_365,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_366,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_367,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_368,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_369,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_370,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_371,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_372,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_373,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_374,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_375,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_376,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_377,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_378,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_379,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_380,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_381,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_382,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_383,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_384,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_385,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_386,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_387,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_388,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_389,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_390,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_391,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_392,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_393,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_394,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_395,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_396,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_397,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_398,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_399,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_400,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_401,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_402,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_403,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_404,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_405,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_406,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_407,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_408,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_409,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_410,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_411,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_412,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_413,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_414,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_415,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_416,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_417,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_418,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_419,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_420,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_421,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_422,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_423,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_424,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_425,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_426,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_427,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_428,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_429,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_430,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_431,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_432,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_433,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_434,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_435,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_436,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_437,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_438,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_439,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_440,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_441,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_442,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_443,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_444,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_445,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_446,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_447,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_448,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_449,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_450,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_451,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_452,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_453,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_454,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_455,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_456,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_457,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_458,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_459,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_460,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_461,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_462,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_463,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_464,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_465,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_466,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_467,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_468,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_469,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_470,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_471,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_472,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_473,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_474,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_475,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_476,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_477,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_478,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_479,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_480,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_481,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_482,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_483,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_484,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_485,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_486,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_487,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_488,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_489,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_490,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_491,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_492,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_493,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_494,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_495,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_496,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_497,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_498,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_499,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_500,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_501,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_502,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_503,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_504,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_505,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_506,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_507,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_508,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_509,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_510,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_511,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_512,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_513,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_514,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_515,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_516,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_517,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_518,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_519,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_520,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_521,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_522,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_523,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_524,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_525,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_526,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_527,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_528,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_529,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_530,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_531,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_532,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_533,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_534,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_535,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_536,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_537,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_538,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_539,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_540,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_541,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_542,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_543,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
shield_544,my shield of amazeballs,0.7,bar0,bar1,bar2,bar3,bar4,bar5,bar6,bar7
